Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,llama_sentiment,llama_sentiment_confidence,gemini_sentiment,gemini_sentiment_confidence
2020-01-06,188.0,189.2100067138672,187.16000366210935,189.19000244140625,186.22537231445312,10109500,,,,188.67444390777464,188.3166402646126,0.3578036431620148,0.1578691538316143,0.1999344893304005,,,,,,,,,,-0.0021624665026935,-6276200,189.60569166372633,,,,,,0,0.53466796875,0,0.5973474834005056
2020-01-07,189.58999633789065,190.1000061035156,188.6000061035156,188.69000244140625,185.73321533203125,4392300,189.3,,,188.67683752833332,188.34429672215288,0.3325408061804467,0.1928034843013808,0.1397373218790658,,,,,,,,,,-0.0026428457822703,-10668500,189.4853000818601,,,,,,1,0.99951171875,1,0.9999991655469742
2020-01-08,189.4900054931641,192.5,188.8000030517578,191.9199981689453,188.91259765625,5712000,190.1040008544922,,,189.1757853191967,188.60916349598935,0.5666218232073561,0.2675671520825758,0.2990546711247802,,,,,,,,,,0.0171180014083791,-4956500,189.84080041988668,2.139438213433653,,,,,1,0.99462890625,1,0.9999910593932734
2020-01-09,193.0,193.9199981689453,192.5200042724609,193.25,190.2217559814453,6748000,190.53000183105468,,,189.80258757778185,188.9529291629531,0.8496584148287241,0.3839854046318055,0.4656730101969185,,,,,,,,,,0.0069299804280109,1791500,190.34235988501132,1.11448563061467,,,,,1,0.99365234375,1,0.9999953509740246
2020-01-10,193.5,194.57000732421875,193.1100006103516,193.7700042724609,190.73362731933597,6586400,191.36400146484377,,,190.4129593769632,189.30974954143517,1.1032098355280482,0.5278302908110541,0.575379544716994,,,,,,,,,,0.0026908371149334,8377900,190.77275375455196,2.1993660520604807,,,,205.97626155970892,1,0.94091796875,1,0.9999992847883448
2020-01-13,194.44000244140625,195.6000061035156,194.27999877929688,195.3300018310547,192.2691802978516,11290500,192.59200134277344,,,191.16942744682345,189.75569415548105,1.413733291342396,0.7050108909173226,0.7087224004250735,,,,,,,,,,0.008050769077758,19668400,191.57994010202333,3.245414298015059,,,,197.79234369160372,1,0.99853515625,1,0.9999984503497856
2020-01-14,196.7400054931641,196.9499969482422,195.13999938964844,196.0500030517578,192.9779052734375,6236500,194.06400146484376,,,191.92028523219795,190.22193925890895,1.6983459732890085,0.9036779073916598,0.7946680658973485,,,,,,,,,,0.0036860759430386,25904900,191.9782994770245,3.900577940072392,,,,191.25674782820872,1,0.99658203125,1,0.9999990462097232
2020-01-15,197.0,200.1499938964844,196.32000732421875,199.8000030517578,196.6691436767578,10831100,195.64000244140624,,,193.13254951213025,190.93142546578665,2.201124046343608,1.1631671351820494,1.0379569111615587,,,,,,,,,,0.0191277732294141,36736000,193.02662959616887,4.105880032301701,,,,199.45542228085512,1,0.97119140625,1,0.9999991655469742
2020-01-16,201.0,201.5,199.77999877929688,200.9499969482422,197.8011016845703,9983700,197.18000183105468,,,194.33523373307057,191.67354187189449,2.661691861176081,1.4628720803808557,1.1988197807952252,,,,,,,,,,0.0057557251197162,46719700,193.89786603834503,3.9844744880942695,,,,202.3070552103605,1,0.98828125,1,0.9999948743383752
2020-01-17,201.75999450683597,204.75,199.97999572753903,204.6999969482422,201.4923248291016,12518900,199.36600036621093,,,195.9298126892508,192.6384644701424,3.2913482191083574,1.828567308126356,1.4627809109820014,,,,,,,,,,0.0186613588303057,59238600,195.20678846216424,5.640704151718223,,,,204.0121909748209,1,0.76611328125,1,0.9996104782427002
