Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret_lagged,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,llama_sentiment,llama_sentiment_confidence,gemini_sentiment,gemini_sentiment_confidence,pct_change_adj_close,price_change_direction
2020-03-16,42.2400016784668,47.880001068115234,41.16999816894531,45.2599983215332,42.16722106933594,28682300,46.8774887084961,51.64008140563965,52.3947705078125,49.14445544210108,51.01513643509523,-1.8706809929941528,-0.7453583219347436,-1.125322671059409,32.38235706151542,41.16999816894531,59.0,-11.533959743581995,-22.643649027874563,51.64008140563965,58.58510487812688,44.69505793315241,4.807261058262417,0.0367915396572438,-52532600,53.05375832321894,-11.518113130433106,-17.97502304943186,3.4725117362436175,9404606.06703327,39.898079218871885,1.0,0.80078125,0.0,0.9995510275211166,-6.622663240148197,-1
2020-03-17,45.880001068115234,47.5,45.369998931884766,47.18000030517578,43.956016540527344,32106700,45.73169937133789,50.98005142211914,52.222376098632814,48.071034769367984,50.35973529689085,-2.288700527522863,-0.9704228561466256,-1.3182776713762376,29.79101522771576,41.16999816894531,59.0,5.592948951097426,-9.95031866916614,50.98005142211914,58.87721504663507,43.082887797603206,4.826075690133231,-0.0662266324014819,-84639300,52.92013586557656,-11.96117968159941,-23.8416457322006,3.948581812257967,9215812.299913496,35.786381780773404,0.0,0.76611328125,0.0,0.9999967814539514,4.2421469231991304,1
2020-03-18,44.7400016784668,45.150001525878906,41.59000015258789,44.84999847412109,41.78523254394531,35408300,44.61118621826172,50.428855895996094,52.09129920959472,47.43795504185404,49.88538575938244,-2.4474307175283982,-1.234078390421873,-1.2133523271065252,34.27189648498796,41.16999816894531,59.0,15.625451965627931,3.228147057714452,50.428855895996094,58.68140126344846,42.17631052854373,4.7451790400913785,0.0424214692319913,-49231000,52.6643948891394,-11.30493550198457,-20.05079146400338,4.1262726837261825,9084566.777602032,41.86172739526586,0.0,0.63330078125,0.0,0.9217834467716324,-4.93853667240427,-1
2020-03-19,44.36000061035156,44.65999984741211,41.040000915527344,41.83000183105469,38.97160720825195,41956900,43.32434997558594,49.75803852081299,51.91717613220215,46.56830542679115,49.2853744100908,-2.71706898329964,-1.476748855843178,-1.240320127456462,34.61968677155184,41.040000915527344,59.0,3.4505569928121953,8.22298596984585,49.75803852081299,58.54115400638949,40.974923035236486,4.778144836425781,-0.0493853667240427,-91187900,52.40750539727564,-13.343549230524598,-24.30428167471197,4.39155774278825,8639898.421520028,45.44395664304912,0.0,0.79541015625,0.0,0.9999992847883448,-6.733539971889069,-1
2020-03-20,41.95000076293945,42.06999969482422,37.5099983215332,38.29999923706055,35.68281936645508,51513500,42.40759048461914,48.948848724365234,51.69453842163086,45.39958262393897,48.52139165439903,-3.1218090304600636,-1.7248128813344703,-1.3969961491255931,32.93929570917352,37.5099983215332,59.0,-11.51666933582209,2.51977987420601,48.948848724365234,58.579387889262186,39.31830955946828,4.635401317051479,-0.0673353997188906,-142701400,52.0220655675004,-10.524061227971648,-29.342176846564872,4.815269582448475,8594411.56185993,43.63386922791411,1.0,0.82421875,0.0,0.9998310109997882,-8.438933052523678,-1
2020-03-23,38.7599983215332,38.88999938964844,36.27000045776367,37.560001373291016,34.99338912963867,44978500,40.51257934570312,47.95628623962402,51.404277877807615,43.904695968941446,47.57038629973652,-3.665690330795073,-2.0042121111595894,-1.6614782196354834,24.751467446827164,36.27000045776367,59.0,-8.50246073693413,-5.522857693314677,47.95628623962402,58.7507136927942,37.16185878645384,4.447046007428851,-0.0843893305252367,-187679900,50.90201093082818,-20.982067207045606,-35.746074491532895,5.397213726585089,9607747.977515202,40.13877992972227,0.0,0.5078125,0.0,0.9999988079489696,-1.9321069608768893,-1
2020-03-24,41.220001220703125,41.400001525878906,38.83000183105469,39.45000076293945,36.75424575805664,49096200,39.07781295776367,46.99759635925293,51.08194206237793,42.53372568597179,46.63875687972927,-4.105031193757483,-2.336507755086686,-1.768523438670797,23.918611992992396,36.27000045776367,58.16999816894531,-5.616415986955178,-8.545182019903802,46.99759635925293,58.82573493202059,35.169457786485275,4.388600758143833,-0.0193210696087688,-236776100,50.43219805876667,-17.012816490565676,-35.397440336888295,5.914069286383829,9781402.471472131,29.205262519297797,1.0,0.99169921875,1.0,0.9999988079489696,5.031969386830726,1
2020-03-25,40.630001068115234,43.45000076293945,39.90999984741211,41.61000061035156,38.76663589477539,42511700,37.63745880126953,46.165277290344235,50.791313858032225,41.644574927830995,45.906570870716486,-4.261995942885491,-2.6902124428208456,-1.5717835000646456,21.77768279720445,36.27000045776367,55.90999984741211,2.211165985856355,-3.9692369126776534,46.165277290344235,58.430936864237594,33.89961771645088,4.598765509469168,0.0503196938683072,-194264400,49.66654888673296,-16.384038748895012,-31.17263274026203,6.132829786946678,10177186.635209892,34.0908199611808,1.0,0.82861328125,1.0,0.9999946359824372,5.475258967265373,1
2020-03-26,42.84000015258789,45.27000045776367,42.45000076293945,44.290000915527344,41.26350784301758,37821700,37.033739471435545,45.44373683929443,50.52985061645508,41.20181507659167,45.37768679842456,-4.175871721832884,-3.004569142833775,-1.171302578999109,28.20970649751031,36.27000045776367,53.79999923706055,12.71199345519129,3.10224781803082,45.44373683929443,57.66534430748171,33.22212937110715,4.81280381338937,0.0547525896726537,-156442700,49.176528023742954,-7.224075266292418,-27.12688371376608,6.11080373409364,9816891.400592474,36.47070990083084,1.0,0.994140625,1.0,0.9999976158993604,6.440775400319665,1
2020-03-27,43.65999984741211,44.02999877929688,42.400001525878906,42.810001373291016,39.884647369384766,23297900,37.49211959838867,44.97033615112305,50.32072608947754,41.21130627142642,45.072932801727745,-3.861626530301322,-3.238829658633597,-0.6227968716677252,34.92802344422613,36.27000045776367,53.79999923706055,28.48549762109108,14.469552354046238,44.97033615112305,57.06233442524954,32.87833787699656,4.8287168230329245,0.0644077540031966,-133144800,48.375406412084985,5.880949745075781,-18.662980063710226,6.045999137063245,9667085.892487817,39.24085252960949,1.0,0.998046875,1.0,0.999998092420356,-3.341597808113006,-1
